NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
422.244,5.65,-3.61,2.12
422.358,3.3,0.67,16.99
422.395,-6.75,6.51,18.2
422.434,-1.37,7.61,1.02
422.471,-1.45,1.33,3.53
422.509,2.39,-1.88,-1.57
422.547,0.08,-0.67,-4.63
422.586,0.94,0.78,-1.29
422.623,4.9,-0.82,2.2
422.661,-10.59,2.31,19.1
422.7,14.98,0,-5.02
422.739,-0.31,2.2,6.16
422.776,2.86,-1.53,13.93
422.815,4.86,-1.22,12.79
422.853,2.51,-1.41,3.69
422.891,-0.51,-2.24,-4.51
423.047,4.82,10.36,12.79
423.086,5.45,0,-0.39
423.123,1.69,5.1,3.96
423.16,-4.12,13.22,-7.65
423.199,0.51,1.29,-1.73
423.237,3.1,-1.8,-2.35
423.275,-0.51,-1.14,-3.3
423.315,0.78,2.31,2.2
423.351,14.95,-3.88,20.01
423.391,6.67,3.1,20.01
423.428,-0.67,11.38,17.93
423.468,5.26,-0.43,8.28
423.505,1.65,-1.1,12.16
423.544,1.77,0,4.28
423.658,3.92,-1.57,-1.61
423.696,0.12,-2.55,2.43
423.734,19.42,-0.86,16.71
423.773,20.01,-1.84,19.26
423.813,-5.84,12.71,20.01
423.852,-0.55,2.86,4.35
423.89,-6.75,5.33,4.43
423.927,-1.37,2.31,-2.55
423.966,2.67,-2.12,-2.79
424.004,2.35,-2.51,0.31
424.042,0.51,5.06,-0.12
424.079,20.01,-14.51,20.01
424.12,-1.92,7.57,12.47
424.159,0,0,3.26
424.308,2.47,-2.71,3.14
424.346,1.37,-2.31,-7.88
424.385,3.14,-0.43,-1.26
424.423,2.16,-4.86,1.29
424.461,20.01,-2.94,20.01
424.5,12.83,-1.84,17.5
424.54,9.02,0.71,18.36
424.577,1.06,5.22,6.24
424.614,-5.84,6.16,-2.24
424.652,3.69,-1.92,0.94
424.69,3.18,-2.12,-4.08
